"Source URL","Target URL","Anchor","Context","Plaats","Source type","Target type","Actie"
"/wetgeving-containerwoning","/huis-verkopen-verplichtingen/epc","huis verkopen verplichtingen: EPC",". Meer lees je op [huis verkopen verplichtingen: EPC](/huis-verkopen-verplichtingen/epc).","midden","support","child","houden"
"/wetgeving-containerwoning","/huis-verkopen-verplichtingen/elektriciteitskeuring","elektriciteitskeuring bij verkoop",". Zie ook [elektriciteitskeuring bij verkoop](/huis-verkopen-verplichtingen/elektriciteitskeuring).","midden","support","child","houden"
"/wetgeving-containerwoning","/huis-verkopen-verplichtingen/bodemattest","bodemattest",". Meer info staat op [bodemattest](/huis-verkopen-verplichtingen/bodemattest).","midden","support","child","houden"
"/wetgeving-containerwoning","/prijs-bouwgrond-berekenen","prijs bouwgrond berekenen",". Voor een raming van je bouwgrond helpt de pagina [prijs bouwgrond berekenen](/prijs-bouwgrond-berekenen).","midden","support","child","houden"
"/woning-kopen-met-afgekeurde-elektriciteit","/opschortende-voorwaarde","opschortende voorwaarde","Laat in het compromis een [opschortende voorwaarde](/opschortende-voorwaarde) opnemen die de aankoop koppelt aan een aanvaardbare kostprijs voor de elektrische aanpassingen.","midden","support","child","houden"
"/woning-kopen-met-epc-f","/renovatieplicht-bestaande-woning","renovatieplicht voor bestaande woningen",". Gebruik daarom de pagina over de [renovatieplicht voor bestaande woningen](/renovatieplicht-bestaande-woning) voor uitzonderingen, overdrachten en bewijs na de werken.","intro","support","child","houden"
"/woning-kopen-met-epc-f","/bieden-op-een-huis","bieden op een huis",". De pagina over [bieden op een huis](/bieden-op-een-huis) helpt om prijs en voorwaarden schriftelijk vast te leggen.","midden","support","child","houden"
"/woning-kopen-met-epc-f","/hoeveel-kost-een-totaalrenovatie","prijs van een totaalrenovatie",". Op de pagina over de [prijs van een totaalrenovatie](/hoeveel-kost-een-totaalrenovatie) kun je het volledige budget per bouwdeel structureren.","midden","support","child","houden"
"/woning-kopen-met-epc-f","/epc-waarde-verlagen","EPC-waarde het sterkst verbeteren",". Bekijk daarom eerst welke ingrepen de [EPC-waarde het sterkst verbeteren](/epc-waarde-verlagen).","midden","support","child","houden"
"/woning-kopen-met-epc-f","/woning-kopen-met-afgekeurde-elektriciteit","woning kopen met een afgekeurde elektrische installatie","Een [woning kopen met een afgekeurde elektrische installatie](/woning-kopen-met-afgekeurde-elektriciteit) kan mogelijk zijn, maar die werken komen boven op je energieplan.","einde","support","child","houden"
"/woning-verkoopklaar-maken","/huis-leegmaken-bij-verkoop","huis leegmaken bij verkoop","Wil je de woning eerst helemaal ontruimen, bijvoorbeeld bij een erfenis of verhuis, bekijk dan de aparte gids over een [huis leegmaken bij verkoop](/huis-leegmaken-bij-verkoop).","midden","support","child","houden"
"/woning-verkoopklaar-maken","/huis-laten-schatten","schatten",". Wil je eerst weten wat je woning waard is, laat ze dan [schatten](/huis-laten-schatten).","einde","support","money","houden"
"/woning-verkopen","/huis-laten-schatten","huis laten schatten","Meer informatie vind je bij [huis laten schatten](/huis-laten-schatten) en [waarde woning berekenen](/waarde-woning-berekenen).","intro","power page","money","houden"
"/woning-verkopen","/waarde-woning-berekenen","waarde woning berekenen","Meer informatie vind je bij [huis laten schatten](/huis-laten-schatten) en [waarde woning berekenen](/waarde-woning-berekenen).","intro","power page","child","houden"
"/woning-verkopen","/kantoor","vastgoedkantoren vergelijken","Wie professionele begeleiding overweegt, kan eerst [vastgoedkantoren vergelijken](/kantoor) op werkingsgebied, diensten, BIV-vermelding en beschikbare reviewdata.","intro","power page","money","houden"
"/woning-verkopen","/huis-verkopen-met-makelaar","huis verkopen met makelaar",". Lees meer bij [huis verkopen met makelaar](/huis-verkopen-met-makelaar) en [kosten vastgoedmakelaar](/kosten-vastgoedmakelaar).","midden","power page","child","houden"
"/woning-verkopen","/kosten-vastgoedmakelaar","kosten vastgoedmakelaar",". Lees meer bij [huis verkopen met makelaar](/huis-verkopen-met-makelaar) en [kosten vastgoedmakelaar](/kosten-vastgoedmakelaar).","midden","power page","money","houden"
"/woning-verkopen","/verkoop-uit-de-hand","huis verkopen via de notaris","Bekijk de aparte gids over een [huis verkopen via de notaris](/verkoop-uit-de-hand) voor de rolverdeling, mogelijke kosten en het verschil tussen een onderhandse en openbare verkoop.","midden","power page","child","houden"
"/zonevreemde-woning-kopen","/huis-gekocht-wat-nu","huis gekocht, wat nu",". Zie ook [huis gekocht, wat nu](/huis-gekocht-wat-nu) voor de stappen na de aankoop en [verbouwen zonder vergunning](/verbouwen-zonder-vergunning) om te weten wanneer een vergunning verplicht is.","einde","support","child","houden"
"/zonevreemde-woning-kopen","/verbouwen-zonder-vergunning","verbouwen zonder vergunning",". Zie ook [huis gekocht, wat nu](/huis-gekocht-wat-nu) voor de stappen na de aankoop en [verbouwen zonder vergunning](/verbouwen-zonder-vergunning) om te weten wanneer een vergunning verplicht is.","einde","support","child","houden"
